CellID,20-22_m,22-23_m,Cck,Pcp4,Pvalb,Sst,Vip,centroidX,centroidY
1847,0,0,2,0,0,0,0,1.168259e+04,2.137701e+03
1852,0,0,1,0,0,0,1,1.090882e+04,2.160754e+03
1862,0,0,1,0,0,0,0,1.118917e+04,2.169313e+03
1863,0,0,2,0,0,0,0,1.113050e+04,2.184338e+03
1864,0,0,0,0,0,0,7,1.150649e+04,2.194001e+03
1866,0,0,1,0,0,0,0,1.174750e+04,2.204427e+03
1867,0,0,3,0,0,0,0,1.187874e+04,2.191408e+03
1871,0,0,2,1,0,0,0,1.164077e+04,2.212944e+03
1882,0,0,1,0,0,0,0,1.089657e+04,2.229106e+03
1888,0,0,2,0,0,0,0,1.063557e+04,2.235344e+03
1889,0,0,1,0,0,0,0,1.153024e+04,2.248763e+03
1893,0,0,3,0,0,0,0,1.127215e+04,2.255843e+03
1894,0,0,0,0,0,0,3,1.191446e+04,2.259735e+03
1895,0,0,1,0,0,0,0,1.144766e+04,2.255340e+03
1900,0,0,2,0,0,0,0,1.179098e+04,2.279236e+03
1904,0,0,1,1,0,0,0,1.116258e+04,2.283485e+03
1905,0,0,2,0,0,0,0,1.169552e+04,2.280007e+03
1906,0,0,1,0,0,0,0,1.090188e+04,2.287186e+03
1907,0,0,3,0,0,0,0,1.074850e+04,2.280035e+03
1909,0,0,1,0,0,0,0,1.033119e+04,2.312215e+03
1912,0,0,2,0,0,0,0,1.125430e+04,2.291705e+03
1913,0,0,1,0,0,0,0,1.065568e+04,2.298922e+03
1915,0,0,1,0,0,0,1,1.108810e+04,2.278486e+03
1917,0,0,0,0,2,0,0,1.102752e+04,2.301741e+03
1918,0,0,1,0,0,0,0,1.047307e+04,2.304261e+03
1920,0,0,3,0,0,0,0,1.078166e+04,2.307427e+03
1923,0,0,1,0,0,0,0,1.026839e+04,2.328144e+03
1925,1,0,1,1,0,0,0,1.137741e+04,2.302653e+03
1926,0,0,1,0,1,0,0,1.111040e+04,2.322982e+03
1929,0,1,1,0,0,0,0,1.085916e+04,2.324450e+03
1934,0,0,1,0,0,0,0,1.193804e+04,2.345184e+03
1936,0,0,1,0,0,0,0,1.128512e+04,2.338965e+03
1938,0,0,1,0,0,10,0,1.161447e+04,2.334384e+03
1939,0,0,0,0,0,0,0,1.070619e+04,2.350735e+03
1941,0,0,1,0,0,0,0,1.167005e+04,2.345004e+03
1943,0,0,1,0,0,0,0,1.174062e+04,2.342753e+03
1945,0,0,1,0,0,0,0,1.132428e+04,2.353027e+03
1946,0,0,0,1,0,0,0,1.106279e+04,2.359609e+03
1948,0,0,1,0,0,0,0,1.180005e+04,2.349720e+03
1949,0,0,1,0,3,0,0,1.156439e+04,2.365629e+03
1951,0,0,1,0,0,0,0,1.187615e+04,2.354770e+03
1952,0,0,2,0,0,0,0,1.141734e+04,2.368028e+03
1953,0,0,0,0,1,0,0,1.094328e+04,2.380641e+03
1959,0,0,1,0,0,0,0,1.033666e+04,2.389109e+03
1961,0,0,2,0,0,0,0,1.011585e+04,2.387399e+03
1962,0,0,1,0,0,0,0,1.190292e+04,2.398414e+03
1969,0,0,1,0,0,0,0,1.104180e+04,2.406553e+03
1970,0,0,1,0,0,0,0,1.122854e+04,2.416690e+03
1973,0,0,0,0,0,0,1,1.026746e+04,2.419323e+03
1974,0,0,1,0,0,0,0,1.003267e+04,2.415543e+03
1975,0,0,2,0,0,0,0,1.130607e+04,2.422795e+03
1977,0,0,2,0,0,0,0,1.181301e+04,2.443093e+03
1978,0,0,1,0,0,0,0,1.114560e+04,2.433852e+03
1979,0,0,2,0,0,0,0,1.172096e+04,2.435801e+03
1980,0,0,0,0,0,0,3,1.136804e+04,2.444225e+03
1983,0,0,1,0,0,0,0,1.108363e+04,2.454957e+03
1985,0,0,1,0,0,0,0,1.147529e+04,2.461108e+03
1986,0,0,1,1,0,0,0,1.165410e+04,2.458092e+03
1988,0,0,0,1,0,0,0,1.020828e+04,2.459541e+03
1990,0,0,1,0,0,0,0,1.102822e+04,2.468555e+03
1992,0,0,1,0,0,0,0,1.190036e+04,2.467962e+03
1993,0,0,1,0,0,0,0,1.125044e+04,2.476366e+03
1994,0,0,1,0,0,0,0,1.083202e+04,2.477101e+03
1995,0,0,4,0,0,0,0,1.115085e+04,2.482048e+03
1996,0,0,2,0,0,0,0,1.029071e+04,2.491411e+03
1997,0,0,1,1,0,0,0,1.175390e+04,2.472169e+03
2000,0,0,2,0,0,0,0,1.009034e+04,2.494959e+03
2002,0,0,3,0,0,0,0,1.075929e+04,2.482329e+03
2005,0,0,2,0,0,0,0,1.043701e+04,2.493124e+03
2008,0,0,3,0,0,0,0,1.166870e+04,2.515161e+03
2009,0,0,0,0,2,0,0,1.000699e+04,2.497058e+03
2010,0,0,1,1,0,0,0,1.068047e+04,2.528297e+03
2011,0,0,1,0,0,0,0,1.178507e+04,2.533512e+03
2012,0,0,1,0,0,0,0,1.075905e+04,2.544355e+03
2013,0,0,1,0,0,0,0,1.161596e+04,2.520237e+03
2014,0,0,0,1,0,0,0,1.190816e+04,2.525515e+03
2019,0,0,1,0,0,0,0,1.059109e+04,2.525990e+03
2021,0,0,1,0,0,0,0,1.023862e+04,2.532676e+03
2023,0,0,2,0,0,0,0,1.196046e+04,2.548000e+03
2024,0,0,0,1,0,0,0,1.097118e+04,2.529701e+03
2026,0,0,1,0,0,0,0,1.045855e+04,2.544077e+03
2033,0,0,1,0,0,1,0,1.152139e+04,2.552492e+03
2041,0,0,1,0,0,0,0,1.091432e+04,2.571161e+03
2043,0,0,1,0,0,0,0,1.001757e+04,2.584824e+03
2046,0,0,0,0,0,5,0,1.151358e+04,2.601656e+03
2047,0,0,1,0,0,0,0,1.106574e+04,2.597129e+03
2048,0,0,0,0,0,0,0,1.045415e+04,2.599868e+03
2049,0,0,1,0,0,0,0,1.089695e+04,2.612395e+03
2052,0,0,0,0,0,0,2,1.061856e+04,2.612359e+03
2053,0,0,1,1,0,0,0,1.137174e+04,2.604769e+03
2055,0,0,1,0,0,0,0,1.049381e+04,2.636762e+03
2057,0,0,1,0,0,0,0,1.054804e+04,2.616814e+03
2062,0,0,1,0,0,0,0,1.036813e+04,2.624800e+03
2063,0,0,2,0,0,0,0,1.073855e+04,2.631636e+03
2066,0,0,0,0,1,0,0,1.114592e+04,2.639956e+03
2067,0,0,2,0,0,0,0,1.086110e+04,2.645564e+03
2068,0,0,1,0,0,0,0,1.019862e+04,2.645505e+03
2069,0,0,1,0,0,0,0,1.097446e+04,2.660892e+03
2070,0,0,0,0,0,0,1,1.174083e+04,2.654581e+03
2071,0,0,1,0,0,0,0,1.132086e+04,2.648344e+03
2072,0,0,4,0,0,0,0,1.162794e+04,2.646804e+03
2073,0,0,0,1,0,0,0,1.025308e+04,2.666096e+03
2074,0,0,1,1,0,0,0,1.167571e+04,2.676852e+03
2075,0,0,1,0,0,0,0,1.194811e+04,2.656618e+03
2078,0,0,1,1,0,0,0,1.037584e+04,2.680791e+03
2079,0,0,1,0,0,0,0,1.125272e+04,2.664786e+03
2080,0,0,1,1,0,0,0,1.057661e+04,2.684123e+03
2081,1,0,0,0,4,0,0,1.190338e+04,2.688199e+03
2084,0,0,0,0,0,4,0,1.138853e+04,2.670335e+03
2085,0,0,1,0,0,0,0,1.131152e+04,2.700940e+03
2088,0,0,0,0,0,3,0,1.159526e+04,2.685131e+03
2090,0,0,1,0,0,0,0,1.067935e+04,2.686224e+03
2093,0,0,1,0,0,0,0,1.091179e+04,2.693987e+03
2094,0,0,2,0,0,0,0,1.044143e+04,2.689863e+03
2095,0,0,1,0,0,0,0,1.121882e+04,2.697077e+03
2097,0,0,0,1,0,0,0,1.063836e+04,2.702995e+03
2098,0,0,0,0,0,2,0,1.137785e+04,2.711428e+03
2100,0,0,0,0,0,1,0,1.084212e+04,2.726801e+03
2104,0,0,1,0,0,0,0,1.163523e+04,2.733044e+03
2107,0,0,2,0,0,0,0,1.023273e+04,2.743340e+03
2108,0,0,0,1,0,0,0,1.118021e+04,2.724180e+03
2110,0,0,2,0,0,0,0,1.012631e+04,2.743198e+03
2111,0,0,3,0,0,0,0,1.176291e+04,2.740175e+03
2113,0,0,2,0,0,0,0,1.052264e+04,2.746053e+03
2114,0,0,2,0,0,0,0,1.159034e+04,2.756035e+03
2115,0,0,1,0,0,0,0,1.076413e+04,2.743624e+03
2117,0,0,0,0,0,0,0,1.060929e+04,2.746950e+03
2118,0,0,1,1,1,0,0,1.070705e+04,2.752918e+03
2119,0,0,3,0,0,0,0,1.047463e+04,2.744523e+03
2124,0,0,0,1,0,0,0,1.136182e+04,2.760615e+03
2125,0,0,1,0,0,0,0,1.040332e+04,2.774623e+03
2128,0,0,0,1,0,0,0,1.129888e+04,2.775228e+03
2131,0,0,3,0,0,0,0,1.063762e+04,2.793252e+03
2133,0,0,1,0,0,0,0,1.078301e+04,2.792771e+03
2136,0,0,1,0,0,0,0,1.183940e+04,2.789194e+03
2139,0,0,0,0,2,0,0,1.147236e+04,2.794903e+03
2140,0,0,1,0,0,0,0,1.092803e+04,2.794541e+03
2143,0,0,2,0,0,0,0,1.133757e+04,2.824706e+03
2155,0,0,1,0,0,0,0,1.070165e+04,2.861767e+03
2157,0,0,3,0,0,0,0,1.076540e+04,2.856250e+03
2158,0,0,2,0,0,0,0,1.142575e+04,2.854724e+03
2159,0,0,0,1,0,0,0,1.038700e+04,2.852916e+03
2161,0,0,0,0,0,0,1,1.003461e+04,2.864441e+03
2162,0,0,1,0,0,0,0,1.178546e+04,2.864625e+03
2163,0,0,3,0,0,0,0,1.062523e+04,2.867725e+03
2165,0,0,1,0,0,0,0,1.096619e+04,2.870593e+03
2167,0,0,0,0,1,0,0,1.014645e+04,2.869599e+03
2168,0,0,1,0,0,4,0,1.049969e+04,2.880161e+03
2169,0,0,1,0,0,0,0,1.090287e+04,2.886245e+03
2176,0,0,3,0,0,0,0,1.147370e+04,2.914314e+03
2177,0,0,1,0,0,0,0,1.193854e+04,2.914946e+03
2179,0,0,0,1,0,0,0,1.106920e+04,2.917588e+03
2180,0,0,1,0,0,0,0,1.056143e+04,2.923768e+03
2182,0,0,1,0,0,0,0,1.032394e+04,2.916886e+03
2185,0,0,0,0,1,0,0,1.025858e+04,2.928834e+03
2186,0,0,1,0,0,0,0,1.158532e+04,2.918974e+03
2187,0,0,2,0,0,0,0,1.069547e+04,2.938541e+03
2190,0,0,3,0,0,0,0,1.185382e+04,2.943564e+03
2194,0,0,0,0,1,0,0,1.014118e+04,2.965624e+03
2195,0,0,1,0,0,0,0,1.166495e+04,2.961701e+03
2196,0,0,1,0,0,0,0,1.158741e+04,2.983725e+03
2197,0,0,1,0,0,0,0,1.193961e+04,2.975711e+03
2200,0,0,0,0,0,0,3,1.043393e+04,2.973556e+03
2204,0,0,1,0,0,0,0,1.002762e+04,2.981188e+03
2209,0,0,1,0,0,0,0,1.008641e+04,2.992071e+03
2210,0,0,1,0,0,0,0,1.095062e+04,2.992536e+03
2211,0,0,0,0,1,0,0,1.141406e+04,2.997162e+03
2213,0,0,1,0,0,0,0,1.117882e+04,2.986376e+03
2221,0,0,1,0,0,0,0,1.039804e+04,3.021009e+03
2222,0,0,1,0,0,0,0,1.016081e+04,3.027865e+03
2223,0,0,1,0,0,0,0,1.000411e+04,3.017846e+03
2226,0,0,1,0,0,0,0,1.071099e+04,3.011326e+03
2228,0,0,1,0,0,0,0,1.147088e+04,3.027249e+03
2229,0,0,1,0,0,0,0,1.154406e+04,3.043472e+03
2236,0,0,2,0,0,0,0,1.127476e+04,3.041693e+03
2240,0,0,1,0,0,0,0,1.131038e+04,3.080689e+03
2244,0,0,2,0,0,0,0,1.194738e+04,3.067751e+03
2245,0,0,1,0,0,0,0,1.142830e+04,3.078862e+03
2246,0,0,2,0,0,0,0,1.177696e+04,3.078276e+03
2248,0,0,0,0,0,0,2,1.110573e+04,3.087058e+03
2250,0,0,4,1,0,0,0,1.169739e+04,3.083131e+03
2251,0,0,4,0,0,0,0,1.006002e+04,3.093054e+03
2253,0,0,1,0,0,0,0,1.039198e+04,3.087235e+03
2261,0,0,1,1,0,0,0,1.079826e+04,3.108782e+03
2264,0,0,1,0,0,0,0,1.073798e+04,3.121231e+03
2265,0,0,1,0,0,0,0,1.002743e+04,3.132885e+03
2268,0,0,1,0,0,0,0,1.161583e+04,3.123514e+03
2271,0,0,2,0,0,0,0,1.196305e+04,3.157453e+03
2278,0,0,1,0,0,0,0,1.080279e+04,3.170128e+03
2279,0,0,0,0,0,0,0,1.100791e+04,3.147535e+03
2280,0,0,5,0,0,0,0,1.018457e+04,3.158523e+03
2284,0,0,1,0,0,0,0,1.168998e+04,3.166366e+03
2285,0,0,0,0,0,5,0,1.132559e+04,3.183411e+03
2286,0,0,4,0,0,0,0,1.163798e+04,3.198085e+03
2287,0,0,1,0,0,0,0,1.096811e+04,3.190625e+03
2291,0,0,1,0,0,0,0,1.177049e+04,3.208840e+03
2292,0,0,1,0,0,0,0,1.065993e+04,3.187988e+03
2294,0,0,1,0,0,0,0,1.054144e+04,3.195830e+03
2295,0,0,1,0,0,0,0,1.170161e+04,3.202784e+03
2296,0,0,0,0,0,1,0,1.074507e+04,3.195061e+03
2298,0,0,1,0,0,0,0,1.173431e+04,3.214916e+03
2302,0,0,1,0,0,0,0,1.022479e+04,3.211012e+03
2304,0,0,0,0,0,0,0,1.038552e+04,3.204210e+03
2308,0,0,1,2,0,0,0,1.197912e+04,3.213456e+03
2311,0,0,0,0,0,0,0,1.194617e+04,3.233009e+03
2321,0,0,0,1,0,0,0,1.197702e+04,3.275494e+03
2323,0,0,1,0,0,0,0,1.086081e+04,3.280785e+03
2330,0,0,1,0,0,0,0,1.002427e+04,3.288115e+03
2332,0,0,0,1,0,0,0,1.164704e+04,3.295402e+03
2333,0,0,1,0,0,0,0,1.112175e+04,3.308737e+03
2339,0,0,1,0,0,0,0,1.011077e+04,3.319003e+03
2341,0,0,3,0,0,0,0,1.137391e+04,3.323974e+03
2342,0,0,0,1,0,0,0,1.105329e+04,3.325302e+03
2346,0,0,1,0,0,1,0,1.004903e+04,3.346262e+03
2349,0,0,1,0,0,0,0,1.093732e+04,3.342595e+03
2352,0,0,0,1,0,0,0,1.142656e+04,3.352907e+03
2353,0,0,0,2,0,0,0,1.171503e+04,3.353712e+03
2354,0,0,1,0,0,0,0,1.042021e+04,3.343744e+03
2355,0,0,0,0,0,1,0,1.191752e+04,3.344888e+03
2357,0,0,0,0,2,0,0,1.178625e+04,3.363910e+03
2361,0,0,1,0,0,0,0,1.055655e+04,3.366924e+03
2363,0,0,1,0,0,0,0,1.185687e+04,3.379033e+03
2364,0,0,0,0,1,0,0,1.127981e+04,3.377348e+03
2366,0,0,1,0,0,0,0,1.123001e+04,3.380004e+03
2367,0,0,0,0,0,9,0,1.012927e+04,3.380796e+03
2371,0,0,0,0,0,1,0,1.018232e+04,3.397056e+03
2374,0,0,0,0,0,3,0,1.165800e+04,3.414204e+03
2375,0,0,2,0,0,0,0,1.104063e+04,3.401847e+03
2376,0,0,2,0,0,0,0,1.109189e+04,3.389673e+03
2377,0,0,1,0,0,0,0,1.087771e+04,3.409082e+03
2379,0,0,0,1,0,0,0,1.192866e+04,3.421385e+03
2381,0,0,1,0,0,0,0,1.156453e+04,3.404904e+03
2384,0,0,0,0,0,0,1,1.152997e+04,3.424152e+03
2390,0,0,1,0,0,0,0,1.080194e+04,3.425014e+03
2392,0,0,1,0,0,0,0,1.156367e+04,3.452236e+03
2393,0,0,1,0,0,0,0,1.039873e+04,3.443874e+03
2394,0,0,0,1,0,0,0,1.140574e+04,3.427390e+03
2397,0,0,1,0,0,0,0,1.013873e+04,3.455204e+03
2399,0,0,1,0,0,0,0,1.160369e+04,3.452169e+03
2400,0,0,1,0,0,0,0,1.097897e+04,3.444076e+03
2401,0,0,0,1,0,0,0,1.149057e+04,3.456763e+03
2402,0,0,1,0,0,0,0,1.116211e+04,3.459016e+03
2405,0,0,1,0,0,0,0,1.135633e+04,3.460424e+03
2409,0,0,1,0,0,0,0,1.160414e+04,3.479859e+03
2412,0,0,0,1,0,0,0,1.174774e+04,3.468708e+03
2413,0,0,0,0,0,2,0,1.179464e+04,3.479182e+03
2417,0,0,0,0,0,1,0,1.137153e+04,3.489057e+03
2420,0,0,1,0,0,0,0,1.000892e+04,3.491649e+03
2422,0,0,1,0,0,0,0,1.170294e+04,3.479906e+03
2423,0,0,1,0,0,0,0,1.143455e+04,3.494076e+03
2424,0,0,1,0,0,0,0,1.194713e+04,3.504343e+03
2428,0,0,1,0,0,0,0,1.030852e+04,3.493865e+03
2430,0,0,0,1,0,0,0,1.148970e+04,3.511099e+03
2431,0,0,1,2,0,0,0,1.190423e+04,3.509827e+03
2433,0,0,1,1,0,0,0,1.182475e+04,3.514563e+03
2437,0,0,0,1,0,1,0,1.106383e+04,3.523370e+03
2439,0,0,0,0,1,0,0,1.021701e+04,3.515144e+03
2440,0,0,1,0,0,0,0,1.028707e+04,3.530810e+03
2445,0,0,1,0,0,0,0,1.093179e+04,3.541984e+03
2446,0,0,0,3,0,0,0,1.160187e+04,3.538240e+03
2447,0,0,1,1,0,0,0,1.072668e+04,3.529657e+03
2448,0,0,1,0,0,0,0,1.131494e+04,3.539628e+03
2450,0,0,1,0,0,0,0,1.039879e+04,3.529010e+03
2451,0,0,2,0,0,0,0,1.138917e+04,3.551718e+03
2452,0,0,0,0,1,0,0,1.152618e+04,3.553440e+03
2456,0,0,0,0,0,0,0,1.088232e+04,3.576736e+03
2457,0,0,1,0,0,0,0,1.105324e+04,3.578263e+03
2461,0,0,0,1,0,0,0,1.072116e+04,3.592743e+03
2462,0,0,1,0,0,0,0,1.067464e+04,3.583289e+03
2466,0,0,1,2,0,0,0,1.019448e+04,3.609186e+03
2467,0,0,1,0,0,2,0,1.033324e+04,3.591574e+03
2468,0,0,1,2,0,0,0,1.189686e+04,3.580925e+03
2471,0,0,0,2,0,0,0,1.175189e+04,3.592298e+03
2473,0,0,1,2,0,0,0,1.083121e+04,3.603728e+03
2475,0,0,0,0,0,0,0,1.117174e+04,3.601143e+03
2476,0,0,1,0,0,0,0,1.112810e+04,3.599881e+03
2477,1,0,1,2,0,0,0,1.058005e+04,3.602177e+03
2478,0,0,0,3,0,0,0,1.146696e+04,3.611888e+03
2479,0,0,1,2,0,0,0,1.158655e+04,3.606029e+03
2480,0,0,0,1,0,0,0,1.187886e+04,3.621075e+03
2481,0,0,4,0,0,0,0,1.099885e+04,3.626240e+03
2483,0,0,1,0,0,0,0,1.063720e+04,3.619851e+03
2485,0,0,0,1,1,0,0,1.152568e+04,3.634398e+03
2486,0,0,1,0,0,0,0,1.137274e+04,3.623765e+03
2487,0,0,2,1,0,0,0,1.007323e+04,3.626240e+03
2488,0,0,0,1,0,0,0,1.120019e+04,3.640844e+03
2494,0,0,1,1,0,0,0,1.030780e+04,3.635967e+03
2499,0,0,0,1,0,0,0,1.057058e+04,3.670697e+03
2508,0,0,0,1,1,0,0,1.195085e+04,3.669451e+03
2509,0,0,0,0,0,1,0,1.170031e+04,3.669895e+03
2515,0,0,1,0,0,0,0,1.149602e+04,3.691087e+03
2517,0,0,0,0,0,0,0,1.142917e+04,3.704655e+03
2518,0,0,0,1,0,0,0,1.031779e+04,3.705269e+03
2521,0,0,0,0,0,0,0,1.116306e+04,3.706780e+03
2527,0,0,0,0,1,0,0,1.191565e+04,3.743594e+03
2528,0,0,0,1,0,0,0,1.071064e+04,3.735762e+03
2531,0,0,1,1,0,0,0,1.128054e+04,3.742616e+03
2532,0,0,1,0,0,0,0,1.001626e+04,3.732634e+03
2537,0,0,1,0,0,0,0,1.022999e+04,3.764810e+03
2538,0,0,0,2,0,0,0,1.133548e+04,3.766609e+03
2544,0,0,0,1,0,0,0,1.157013e+04,3.779171e+03
2548,0,0,0,0,0,0,1,1.055541e+04,3.762326e+03
2550,0,0,1,0,0,0,0,1.033931e+04,3.769665e+03
2551,0,0,1,0,0,0,0,1.124659e+04,3.787623e+03
2553,0,0,0,1,0,0,0,1.105018e+04,3.784804e+03
2560,0,0,0,1,0,0,0,1.075878e+04,3.798424e+03
2567,0,0,1,1,0,0,0,1.098408e+04,3.809005e+03
2568,0,0,1,1,0,0,0,1.131046e+04,3.827965e+03
2570,0,0,0,1,0,0,0,1.121886e+04,3.820470e+03
2571,0,0,0,0,0,0,0,1.154898e+04,3.836579e+03
2572,0,0,0,1,0,0,0,1.033625e+04,3.835856e+03
2577,0,0,0,0,0,1,0,1.196210e+04,3.843338e+03
2578,0,0,0,0,0,0,1,1.082614e+04,3.839017e+03
2579,0,0,0,0,0,0,0,1.159985e+04,3.838465e+03
2580,0,0,0,0,2,0,0,1.145886e+04,3.854960e+03
2582,0,0,1,0,0,0,0,1.104510e+04,3.844024e+03
2583,0,0,0,1,0,0,0,1.045879e+04,3.846210e+03
2584,0,0,1,1,0,0,0,1.078093e+04,3.857941e+03
2585,0,0,1,0,0,0,0,1.191369e+04,3.853714e+03
2586,0,0,1,1,0,0,0,1.021583e+04,3.861844e+03
2587,0,0,0,1,0,0,0,1.054477e+04,3.864426e+03
2588,0,0,0,0,0,0,3,1.098469e+04,3.868969e+03
2589,0,0,1,0,4,0,0,1.163589e+04,3.871716e+03
2592,0,0,1,1,0,0,0,1.041451e+04,3.883328e+03
2593,0,0,0,1,0,0,0,9.992343e+03,3.872753e+03
2594,0,0,0,1,0,0,0,1.093634e+04,3.875619e+03
2595,0,0,0,1,0,0,0,1.122220e+04,3.862046e+03
2596,0,0,1,1,0,0,0,1.132465e+04,3.878423e+03
2599,0,0,3,0,0,0,0,1.187880e+04,3.900386e+03
2600,0,0,0,0,0,1,0,1.136621e+04,3.904472e+03
2601,0,0,1,0,0,0,0,1.048425e+04,3.905021e+03
2605,0,0,1,1,0,0,0,1.107533e+04,3.892842e+03
2609,0,0,1,0,0,0,0,1.197556e+04,3.908772e+03
2610,0,0,0,1,1,0,0,1.073422e+04,3.925186e+03
2613,0,0,1,1,0,0,0,1.162937e+04,3.933144e+03
2619,0,0,0,1,0,0,0,1.016968e+04,3.949035e+03
2621,0,0,0,1,0,0,0,1.196823e+04,3.958636e+03
2625,0,0,0,1,0,0,0,1.059161e+04,3.965783e+03
2626,0,0,1,0,0,0,0,1.169996e+04,3.972760e+03
2627,0,0,0,0,0,2,0,1.099537e+04,3.977451e+03
2645,0,0,1,0,0,0,0,1.321354e+04,2.011307e+03
2647,0,0,1,0,0,0,0,1.306138e+04,2.012751e+03
2649,0,0,1,0,0,0,0,1.197847e+04,3.990481e+03
2656,0,0,1,0,0,0,0,1.293310e+04,2.030491e+03
2658,0,0,1,0,0,0,0,1.312852e+04,2.048359e+03
2659,0,0,0,0,0,0,1,1.323621e+04,2.049769e+03
2660,0,0,1,0,0,0,0,1.289160e+04,2.045804e+03
2661,0,0,3,0,0,0,0,1.296313e+04,2.050531e+03
2662,0,0,0,0,0,0,1,1.200323e+04,2.047948e+03
2663,0,0,1,0,0,0,0,1.307318e+04,2.068528e+03
2664,0,0,2,0,0,0,0,1.358990e+04,2.062811e+03
2666,0,0,1,0,0,0,0,1.223389e+04,2.064989e+03
2668,0,0,1,0,0,2,0,1.327085e+04,2.065403e+03
2669,0,0,1,0,0,0,0,1.211509e+04,2.061388e+03
2670,0,0,0,0,0,1,0,1.300150e+04,2.074665e+03
2672,0,0,1,0,0,0,0,1.255482e+04,2.066889e+03
2678,0,0,1,0,0,0,0,1.216090e+04,2.106152e+03
2680,0,0,0,0,0,2,0,1.204919e+04,2.096904e+03
2688,0,0,1,0,0,0,0,1.301801e+04,2.113431e+03
2691,0,0,2,0,0,0,0,1.247724e+04,2.123269e+03
2694,0,0,0,0,0,0,2,1.242385e+04,2.129004e+03
2698,0,0,1,0,0,0,0,1.270535e+04,2.139394e+03
2703,0,0,1,0,0,0,0,1.301706e+04,2.167189e+03
2705,0,0,1,0,0,0,0,1.238669e+04,2.155404e+03
2707,0,0,1,0,0,0,0,1.324889e+04,2.172607e+03
2708,0,0,1,0,0,0,0,1.329349e+04,2.170370e+03
2709,0,0,1,0,0,0,0,1.209957e+04,2.148213e+03
2710,0,0,1,0,0,0,0,1.263677e+04,2.167355e+03
2717,0,0,2,0,0,0,0,1.276953e+04,2.189289e+03
2718,1,0,0,0,0,0,0,1.210807e+04,2.198346e+03
2719,0,0,0,0,0,0,1,1.319020e+04,2.198854e+03
2726,0,0,3,0,0,0,0,1.245895e+04,2.212384e+03
2727,0,0,0,0,2,0,0,1.261634e+04,2.215769e+03
2734,0,0,1,0,0,0,0,1.238662e+04,2.234241e+03
2738,0,0,0,0,0,0,2,1.294836e+04,2.236784e+03
2739,0,0,2,0,0,0,0,1.306334e+04,2.246340e+03
2741,0,0,2,0,0,0,0,1.357249e+04,2.248952e+03
2742,0,0,0,0,1,0,0,1.346486e+04,2.237404e+03
2747,0,0,1,0,0,0,0,1.257592e+04,2.264571e+03
2748,0,0,2,0,0,0,0,1.311583e+04,2.267084e+03
2755,0,0,2,1,0,0,0,1.243010e+04,2.272788e+03
2761,0,0,1,0,0,0,0,1.246619e+04,2.280156e+03
2762,0,0,1,0,0,0,0,1.289984e+04,2.273498e+03
2764,0,0,1,0,0,0,0,1.396688e+04,2.284907e+03
2769,1,0,0,0,0,0,0,1.378150e+04,2.296539e+03
2773,0,0,0,1,0,0,0,1.323014e+04,2.309086e+03
2774,0,0,0,0,1,0,0,1.329755e+04,2.311388e+03
2779,0,0,1,0,0,0,0,1.389116e+04,2.322187e+03
2782,0,0,2,0,0,0,0,1.373985e+04,2.326598e+03
2785,0,0,1,0,0,0,0,1.217877e+04,2.327533e+03
2787,0,0,2,0,0,0,0,1.354126e+04,2.331604e+03
2788,0,0,1,0,0,0,0,1.320632e+04,2.338698e+03
2790,0,0,1,0,0,0,0,1.316114e+04,2.335675e+03
2791,0,0,1,0,0,0,0,1.278192e+04,2.324661e+03
2797,1,0,0,1,0,0,0,1.383019e+04,2.348293e+03
2802,0,0,0,1,0,0,0,1.395648e+04,2.351404e+03
2808,0,0,1,0,0,0,0,1.325135e+04,2.361628e+03
2809,0,0,1,0,0,0,0,1.257686e+04,2.375180e+03
2810,0,0,0,1,0,0,0,1.315858e+04,2.385493e+03
2812,0,0,1,0,0,0,0,1.249478e+04,2.372288e+03
2814,0,0,1,0,0,0,0,1.361418e+04,2.369230e+03
2815,0,0,2,0,0,0,0,1.332185e+04,2.372328e+03
2820,0,0,1,0,0,0,0,1.343595e+04,2.390635e+03
2821,0,0,1,0,0,0,0,1.295642e+04,2.389261e+03
2826,0,0,1,0,0,0,0,1.264955e+04,2.388781e+03
2827,0,0,0,1,0,0,0,1.260314e+04,2.400361e+03
2829,0,0,1,0,0,0,0,1.372712e+04,2.406418e+03
2831,0,0,1,0,0,0,0,1.367750e+04,2.415370e+03
2836,0,0,1,0,0,0,0,1.200426e+04,2.410597e+03
2837,0,0,1,0,0,0,0,1.289703e+04,2.423041e+03
2838,0,0,1,0,0,0,0,1.362547e+04,2.422261e+03
2848,0,0,1,0,0,0,0,1.303982e+04,2.444080e+03
2849,0,0,1,0,0,0,0,1.323626e+04,2.450676e+03
2851,0,0,1,0,0,0,0,1.339046e+04,2.439077e+03
2852,0,0,0,0,0,3,0,1.396293e+04,2.456914e+03
2854,0,0,1,0,0,0,0,1.291234e+04,2.464900e+03
2861,0,0,1,0,0,0,0,1.236016e+04,2.479250e+03
2862,0,0,0,0,0,0,2,1.306546e+04,2.475944e+03
2866,0,0,2,0,0,0,0,1.219710e+04,2.480677e+03
2868,0,0,2,0,0,0,0,1.245412e+04,2.480520e+03
2869,0,0,1,0,0,0,0,1.269472e+04,2.472325e+03
2870,0,0,1,0,0,0,0,1.350659e+04,2.503925e+03
